time,"	Load0","	Load1","	Load2","	Load3","	Load4","	Load5","	Load6"
2020031711.07.41.01,	0,	0,	0,	0,	0,	0,	0
2020031711.07.42.01,	0,	0,	0,	0,	0,	0,	0
2020031711.07.43.01,	0,	0,	0,	0,	0,	0,	0
2020031711.07.44.01,	0,	0,	0,	0,	0,	0,	0
2020031711.07.45.01,	0,	0,	0,	0,	0,	0,	0
2020031711.07.46.01,	0,	0,	0,	0,	0,	0,	0
2020031711.07.47.01,	0,	0,	0,	0,	0,	0,	0
2020031711.07.48.01,	0,	0,	0,	0,	0,	0,	0
2020031711.07.49.01,	0,	0,	0,	0,	0,	0,	0
2020031711.07.50.01,	0,	0,	0,	0,	0,	0,	0
2020031711.07.51.01,	0,	0,	0,	0,	0,	0,	0
2020031711.07.52.01,	0,	0,	0,	0,	0,	0,	0
2020031711.07.53.01,	0,	0,	0,	0,	0,	0,	0
2020031711.07.54.01,	0,	0,	0,	0,	0,	0,	0
2020031711.07.55.01,	0,	0,	0,	0,	0,	0,	0
2020031711.07.56.01,	0,	0,	0,	0,	0,	0,	0
2020031711.07.57.01,	0,	0,	0,	0,	0,	0,	0
2020031711.07.58.01,	0,	0,	0,	0,	0,	0,	0
2020031711.07.59.01,	0,	0,	0,	0,	0,	0,	0
2020031711.08.00.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.01.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.02.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.03.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.04.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.05.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.06.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.07.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.08.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.09.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.10.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.11.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.12.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.13.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.14.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.15.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.16.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.17.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.18.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.19.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.20.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.21.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.22.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.23.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.24.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.25.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.26.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.27.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.28.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.29.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.30.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.31.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.32.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.33.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.34.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.35.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.36.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.37.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.38.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.39.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.40.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.41.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.42.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.43.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.44.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.45.02,	0,	0,	0,	0,	0,	0,	0
2020031711.08.46.03,	0,	0,	0,	0,	0,	0,	0
2020031711.08.47.03,	0,	0,	0,	0,	0,	0,	0
2020031711.08.48.03,	0,	0,	0,	0,	0,	0,	0
2020031711.08.49.03,	0,	0,	0,	0,	0,	0,	0
2020031711.08.50.03,	0,	0,	0,	0,	0,	0,	0
2020031711.08.51.03,	0,	0,	0,	0,	0,	0,	0
2020031711.08.52.03,	0,	0,	0,	0,	0,	0,	0
2020031711.08.53.03,	0,	0,	0,	0,	0,	0,	0
2020031711.08.54.03,	0,	0,	0,	0,	0,	0,	0
2020031711.08.55.03,	0,	0,	0,	0,	0,	0,	0
2020031711.08.56.03,	0,	0,	0,	0,	0,	0,	0
2020031711.08.57.03,	0,	0,	0,	0,	0,	0,	0
2020031711.08.58.03,	0,	0,	0,	0,	0,	0,	0
2020031711.08.59.03,	0,	0,	0,	0,	0,	0,	0
2020031711.09.00.03,	0,	0,	0,	0,	0,	0,	0
2020031711.09.01.03,	0,	0,	0,	0,	0,	0,	0
2020031711.09.02.03,	0,	0,	0,	0,	0,	0,	0
2020031711.09.03.03,	0,	0,	0,	0,	0,	0,	0
2020031711.09.04.03,	0,	0,	0,	0,	0,	0,	0
2020031711.09.05.03,	0,	0,	0,	0,	0,	0,	0
2020031711.09.06.03,	0,	0,	0,	0,	0,	0,	0
2020031711.09.07.03,	0,	0,	0,	0,	0,	0,	0
2020031711.09.08.03,	0,	0,	0,	0,	0,	0,	0
2020031711.09.09.03,	0,	0,	0,	0,	0,	0,	0
2020031711.09.10.03,	0,	0,	0,	0,	0,	0,	0
2020031711.09.11.03,	0,	0,	0,	0,	0,	0,	0
2020031711.09.12.03,	0,	0,	0,	0,	0,	0,	0
2020031711.09.13.03,	0,	0,	0,	0,	0,	0,	0
2020031711.09.14.04,	0,	0,	0,	0,	0,	0,	0
2020031711.09.15.04,	0,	0,	0,	0,	0,	0,	0
2020031711.09.16.04,	0,	0,	0,	0,	0,	0,	0
2020031711.09.17.04,	0,	0,	0,	0,	0,	0,	0
2020031711.09.18.04,	0,	0,	0,	0,	0,	0,	0
2020031711.09.19.04,	0,	0,	0,	0,	0,	0,	0
2020031711.09.20.04,	1,	1,	0,	0,	1,	1,	1
2020031711.09.21.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.22.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.23.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.24.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.25.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.26.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.27.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.28.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.29.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.30.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.31.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.32.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.33.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.34.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.35.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.36.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.37.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.38.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.39.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.40.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.41.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.42.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.43.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.44.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.45.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.46.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.47.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.48.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.49.04,	1,	1,	1,	1,	1,	1,	1
2020031711.09.50.05,	1,	1,	1,	1,	1,	1,	1
2020031711.09.51.05,	1,	1,	1,	1,	1,	1,	1
2020031711.09.52.05,	1,	1,	1,	1,	1,	1,	1
2020031711.09.53.05,	1,	1,	1,	1,	1,	1,	1
2020031711.09.54.05,	1,	1,	1,	1,	1,	1,	1
2020031711.09.55.05,	1,	1,	1,	1,	1,	1,	1
2020031711.09.56.05,	1,	1,	1,	1,	1,	1,	1
2020031711.09.57.05,	1,	1,	1,	1,	1,	1,	1
2020031711.09.58.05,	1,	1,	1,	1,	1,	1,	1
2020031711.09.59.05,	1,	1,	1,	1,	1,	1,	1
2020031711.10.00.05,	1,	1,	1,	1,	1,	1,	1
2020031711.10.01.05,	1,	1,	1,	1,	1,	1,	1
2020031711.10.02.05,	1,	1,	1,	1,	1,	1,	1
2020031711.10.03.05,	1,	1,	1,	1,	1,	1,	1
2020031711.10.04.05,	1,	1,	1,	1,	1,	1,	1
2020031711.10.05.05,	1,	1,	1,	1,	1,	1,	1
2020031711.10.06.05,	1,	1,	1,	1,	1,	1,	1
2020031711.10.07.05,	1,	1,	1,	1,	1,	1,	1
2020031711.10.08.05,	1,	1,	1,	1,	1,	1,	1
2020031711.10.09.05,	1,	1,	1,	1,	1,	1,	1
2020031711.10.10.05,	1,	1,	1,	1,	1,	1,	1
2020031711.10.11.05,	1,	1,	1,	1,	1,	1,	1
2020031711.10.12.05,	1,	1,	1,	1,	1,	1,	1
2020031711.10.13.05,	1,	1,	1,	1,	1,	1,	1
2020031711.10.14.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.15.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.16.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.17.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.18.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.19.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.20.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.21.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.22.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.23.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.24.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.25.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.26.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.27.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.28.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.29.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.30.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.31.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.32.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.33.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.34.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.35.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.36.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.37.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.38.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.39.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.40.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.41.06,	1,	1,	1,	1,	1,	1,	1
2020031711.10.42.07,	1,	1,	1,	1,	1,	1,	1
2020031711.10.43.07,	1,	1,	1,	1,	1,	1,	1
2020031711.10.44.07,	1,	1,	1,	1,	1,	1,	1
2020031711.10.45.07,	1,	1,	1,	1,	1,	1,	1
2020031711.10.46.07,	1,	1,	1,	1,	1,	1,	1
2020031711.10.47.07,	1,	1,	1,	1,	1,	1,	1
2020031711.10.48.07,	1,	1,	1,	1,	1,	1,	1
2020031711.10.49.07,	1,	1,	1,	1,	1,	1,	1
2020031711.10.50.07,	1,	1,	1,	1,	1,	1,	1
2020031711.10.51.07,	1,	1,	1,	1,	1,	1,	1
2020031711.10.52.07,	1,	1,	1,	1,	1,	1,	1
2020031711.10.53.07,	1,	1,	1,	1,	1,	1,	1
2020031711.10.54.07,	1,	1,	1,	1,	1,	1,	1
2020031711.10.55.07,	1,	1,	1,	1,	0,	1,	1
2020031711.10.56.07,	1,	1,	1,	1,	0,	1,	1
2020031711.10.57.07,	1,	1,	1,	1,	0,	1,	1
2020031711.10.58.07,	1,	1,	1,	1,	0,	1,	1
2020031711.10.59.07,	1,	1,	1,	1,	0,	1,	1
2020031711.11.00.07,	1,	0,	0,	0,	0,	1,	1
2020031711.11.01.07,	1,	0,	0,	0,	0,	1,	0
2020031711.11.02.07,	0,	0,	0,	0,	0,	0,	0
2020031711.11.03.07,	0,	0,	0,	0,	0,	0,	0
2020031711.11.04.07,	0,	0,	0,	0,	0,	0,	0
2020031711.11.05.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.06.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.07.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.08.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.09.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.10.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.11.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.12.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.13.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.14.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.15.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.16.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.17.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.18.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.19.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.20.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.21.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.22.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.23.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.24.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.25.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.26.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.27.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.28.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.29.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.30.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.31.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.32.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.33.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.34.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.35.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.36.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.37.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.38.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.39.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.40.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.41.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.42.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.43.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.44.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.45.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.46.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.47.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.48.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.49.08,	0,	0,	0,	0,	0,	0,	0
2020031711.11.50.09,	0,	0,	0,	0,	0,	0,	0
2020031711.11.51.09,	0,	0,	0,	0,	0,	0,	0
2020031711.11.52.09,	0,	0,	0,	0,	0,	0,	0
2020031711.11.53.09,	0,	0,	0,	0,	0,	0,	0
2020031711.11.54.09,	0,	0,	0,	0,	0,	0,	0
2020031711.11.55.09,	0,	0,	0,	0,	0,	0,	0
2020031711.11.56.09,	0,	0,	0,	0,	0,	0,	0
2020031711.11.57.09,	0,	0,	0,	0,	0,	0,	0
2020031711.11.58.09,	0,	0,	0,	0,	0,	0,	0
2020031711.11.59.09,	0,	0,	0,	0,	0,	0,	0
2020031711.12.00.09,	0,	0,	0,	0,	0,	0,	0
2020031711.12.01.09,	0,	0,	0,	0,	0,	0,	0
2020031711.12.02.09,	0,	0,	0,	0,	0,	0,	0
2020031711.12.03.09,	0,	0,	0,	0,	0,	0,	0
2020031711.12.04.09,	0,	0,	0,	0,	0,	0,	0
2020031711.12.05.09,	0,	0,	0,	0,	0,	0,	0
2020031711.12.06.09,	0,	0,	0,	0,	0,	0,	0
2020031711.12.07.09,	0,	0,	0,	0,	0,	0,	0
2020031711.12.08.09,	0,	0,	0,	0,	0,	0,	0
2020031711.12.09.09,	0,	0,	0,	0,	0,	0,	0
2020031711.12.10.09,	0,	0,	0,	0,	0,	0,	0
2020031711.12.11.09,	0,	0,	0,	0,	0,	0,	0
2020031711.12.12.09,	0,	0,	0,	0,	0,	0,	0
2020031711.12.13.10,	0,	0,	0,	0,	0,	0,	0
2020031711.12.14.10,	0,	0,	0,	0,	0,	0,	0
2020031711.12.15.10,	0,	0,	0,	0,	0,	0,	0
2020031711.12.16.10,	0,	0,	0,	0,	0,	0,	0
2020031711.12.17.10,	0,	0,	0,	0,	0,	0,	0
2020031711.12.18.10,	0,	0,	0,	0,	0,	0,	0
2020031711.12.19.10,	0,	0,	0,	0,	0,	0,	0
2020031711.12.20.10,	0,	0,	0,	0,	0,	0,	0
2020031711.12.21.10,	0,	0,	0,	0,	0,	0,	0
2020031711.12.22.10,	0,	0,	0,	0,	0,	0,	0
2020031711.12.23.10,	0,	0,	0,	0,	0,	0,	0
2020031711.12.24.10,	0,	0,	0,	0,	0,	0,	0
2020031711.12.25.10,	0,	0,	0,	0,	0,	0,	0
2020031711.12.26.10,	0,	0,	0,	0,	0,	0,	0
2020031711.12.27.10,	0,	0,	0,	0,	1,	0,	0
2020031711.12.28.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.29.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.30.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.31.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.32.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.33.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.34.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.35.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.36.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.37.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.38.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.39.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.40.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.41.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.42.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.43.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.44.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.45.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.46.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.47.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.48.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.49.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.50.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.51.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.52.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.53.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.54.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.55.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.56.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.57.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.58.10,	0,	0,	0,	1,	1,	0,	1
2020031711.12.59.10,	0,	0,	0,	1,	1,	0,	1
2020031711.13.00.10,	0,	0,	0,	1,	1,	0,	1
2020031711.13.01.10,	0,	0,	0,	1,	1,	0,	1
2020031711.13.02.11,	0,	0,	0,	1,	1,	0,	1
2020031711.13.03.11,	0,	0,	0,	1,	1,	0,	1
2020031711.13.04.11,	0,	0,	0,	1,	1,	0,	1
2020031711.13.05.11,	0,	0,	0,	1,	1,	0,	1
2020031711.13.06.11,	0,	0,	0,	1,	1,	0,	1
2020031711.13.07.11,	0,	0,	0,	1,	1,	0,	1
2020031711.13.08.11,	0,	0,	0,	1,	1,	0,	1
2020031711.13.09.11,	0,	0,	0,	1,	1,	0,	1
2020031711.13.10.11,	0,	0,	0,	1,	1,	0,	1
2020031711.13.11.11,	0,	0,	0,	1,	1,	0,	1
2020031711.13.12.11,	0,	0,	0,	1,	1,	0,	1
2020031711.13.13.11,	0,	0,	0,	1,	1,	0,	1
2020031711.13.14.11,	0,	0,	0,	1,	1,	0,	1
2020031711.13.15.11,	0,	0,	0,	1,	1,	0,	1
2020031711.13.16.11,	0,	0,	0,	1,	1,	0,	1
2020031711.13.17.11,	0,	0,	0,	1,	1,	0,	1
2020031711.13.18.11,	0,	0,	0,	1,	1,	0,	1
2020031711.13.19.11,	0,	0,	0,	1,	0,	0,	1
2020031711.13.20.11,	0,	0,	0,	1,	0,	0,	1
2020031711.13.21.11,	0,	0,	0,	1,	0,	0,	1
2020031711.13.22.11,	0,	0,	0,	1,	0,	0,	1
2020031711.13.23.11,	0,	0,	0,	1,	0,	0,	1
2020031711.13.24.11,	0,	0,	0,	1,	0,	0,	1
2020031711.13.25.11,	0,	0,	0,	1,	0,	0,	1
2020031711.13.26.11,	0,	0,	0,	1,	0,	0,	0
2020031711.13.27.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.28.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.29.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.30.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.31.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.32.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.33.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.34.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.35.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.36.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.37.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.38.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.39.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.40.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.41.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.42.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.43.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.44.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.45.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.46.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.47.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.48.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.49.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.50.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.51.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.52.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.53.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.54.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.55.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.56.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.57.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.58.12,	0,	0,	0,	0,	0,	0,	0
2020031711.13.59.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.00.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.01.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.02.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.03.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.04.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.05.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.06.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.07.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.08.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.09.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.10.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.11.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.12.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.13.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.14.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.15.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.16.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.17.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.18.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.19.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.20.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.21.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.22.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.23.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.24.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.25.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.26.13,	0,	0,	0,	0,	0,	0,	0
2020031711.14.27.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.28.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.29.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.30.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.31.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.32.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.33.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.34.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.35.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.36.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.37.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.38.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.39.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.40.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.41.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.42.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.43.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.44.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.45.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.46.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.47.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.48.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.49.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.50.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.51.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.52.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.53.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.54.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.55.14,	0,	0,	0,	0,	0,	0,	0
2020031711.14.56.14,	0,	0,	0,	0,	0,	0,	0
