time,"	Load0","	Load1","	Load2","	Load3","	Load4","	Load5","	Load6"
2020033013.16.31.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.16.36.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.16.41.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.16.46.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.16.51.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.16.56.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.17.01.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.17.06.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.17.11.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.17.16.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.17.21.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.17.26.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.17.31.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.17.36.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.17.41.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.17.46.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.17.51.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.17.56.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.18.01.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.18.06.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.18.11.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.18.16.78,"	1","	1","	1","	1","	1","	1","	1"
2020033013.18.21.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.18.26.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.18.31.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.18.36.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.18.41.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.18.46.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.18.51.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.18.56.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.19.01.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.19.06.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.19.11.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.19.16.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.19.21.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.19.26.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.19.31.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.19.36.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.19.41.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.19.46.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.19.51.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.19.56.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.20.01.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.20.06.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.20.11.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.20.16.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.20.21.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.20.26.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.20.31.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.20.36.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.20.41.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.20.46.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.20.51.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.20.56.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.21.01.79,"	1","	1","	1","	1","	1","	1","	1"
2020033013.21.06.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.21.11.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.21.16.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.21.21.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.21.26.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.21.31.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.21.36.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.21.41.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.21.46.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.21.51.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.21.56.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.22.01.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.22.06.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.22.11.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.22.16.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.22.21.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.22.26.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.22.31.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.22.36.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.22.41.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.22.46.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.22.51.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.22.56.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.23.01.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.23.06.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.23.11.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.23.16.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.23.21.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.23.26.80,"	1","	1","	1","	1","	1","	1","	1"
2020033013.23.31.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.23.36.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.23.41.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.23.46.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.23.51.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.23.56.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.24.01.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.24.06.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.24.11.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.24.16.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.24.21.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.24.26.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.24.31.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.24.36.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.24.41.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.24.46.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.24.51.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.24.56.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.25.01.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.25.06.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.25.11.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.25.16.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.25.21.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.25.26.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.25.31.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.25.36.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.25.41.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.25.46.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.25.51.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.25.56.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.26.01.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.26.06.81,"	1","	1","	1","	1","	1","	1","	1"
2020033013.26.11.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.26.16.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.26.21.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.26.26.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.26.31.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.26.36.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.26.41.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.26.46.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.26.51.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.26.56.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.27.01.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.27.06.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.27.11.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.27.16.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.27.21.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.27.26.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.27.31.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.27.36.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.27.41.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.27.46.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.27.51.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.27.56.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.28.01.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.28.06.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.28.11.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.28.16.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.28.21.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.28.26.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.28.31.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.28.36.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.28.41.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.28.46.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.28.51.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.28.56.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.29.01.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.29.06.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.29.11.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.29.16.82,"	1","	1","	1","	1","	1","	1","	1"
2020033013.29.21.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.29.26.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.29.31.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.29.36.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.29.41.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.29.46.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.29.51.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.29.56.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.30.01.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.30.06.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.30.11.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.30.16.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.30.21.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.30.26.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.30.31.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.30.36.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.30.41.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.30.46.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.30.51.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.30.56.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.31.01.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.31.06.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.31.11.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.31.16.83,"	1","	1","	1","	1","	1","	1","	1"
2020033013.31.21.84,"	1","	1","	1","	1","	1","	1","	1"
2020033013.31.26.84,"	1","	1","	1","	1","	1","	1","	1"
2020033013.31.31.84,"	1","	1","	1","	1","	1","	1","	1"
2020033013.31.36.84,"	1","	1","	1","	1","	1","	1","	1"
2020033013.31.41.84,"	1","	1","	1","	1","	1","	1","	1"
2020033013.31.46.84,"	1","	1","	1","	1","	1","	1","	1"
2020033013.31.51.84,"	1","	1","	1","	1","	1","	1","	1"
2020033013.31.56.84,"	1","	1","	1","	1","	1","	1","	1"
2020033013.32.01.84,"	1","	1","	1","	1","	1","	1","	1"
2020033013.32.06.84,"	1","	1","	1","	1","	1","	1","	1"
2020033013.32.11.84,"	1","	1","	1","	1","	1","	1","	1"
2020033013.32.16.84,"	1","	1","	1","	1","	1","	1","	1"
2020033013.32.21.84,"	1","	1","	1","	1","	1","	1","	1"
2020033013.32.26.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.32.31.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.32.36.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.32.41.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.32.46.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.32.51.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.32.56.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.33.01.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.33.06.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.33.11.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.33.16.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.33.21.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.33.26.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.33.31.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.33.36.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.33.41.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.33.46.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.33.51.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.33.56.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.34.01.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.34.06.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.34.11.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.34.16.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.34.21.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.34.26.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.34.31.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.34.36.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.34.41.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.34.46.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.34.51.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.34.56.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.35.01.85,"	1","	1","	1","	1","	1","	1","	1"
2020033013.35.06.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.35.11.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.35.16.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.35.21.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.35.26.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.35.31.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.35.36.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.35.41.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.35.46.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.35.51.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.35.56.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.36.01.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.36.06.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.36.11.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.36.16.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.36.21.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.36.26.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.36.31.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.36.36.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.36.41.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.36.46.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.36.51.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.36.56.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.37.01.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.37.06.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.37.11.86,"	1","	1","	1","	1","	1","	1","	1"
2020033013.37.16.87,"	1","	1","	1","	1","	1","	1","	1"
2020033013.37.21.87,"	1","	1","	1","	1","	1","	1","	1"
2020033013.37.26.87,"	1","	1","	1","	1","	1","	1","	1"
2020033013.37.31.87,"	1","	1","	1","	1","	1","	1","	1"
2020033013.37.36.87,"	1","	1","	1","	1","	1","	1","	1"
2020033013.37.41.87,"	1","	1","	1","	1","	1","	1","	1"
2020033013.37.46.87,"	1","	1","	1","	1","	1","	1","	1"
2020033013.37.51.87,"	1","	1","	1","	1","	1","	1","	1"
2020033013.37.56.87,"	1","	1","	1","	1","	1","	1","	1"
2020033013.38.01.87,"	1","	1","	1","	1","	1","	1","	1"
2020033013.38.06.87,"	1","	1","	1","	1","	1","	1","	1"
2020033013.38.11.87,"	1","	1","	1","	1","	1","	1","	1"
2020033013.38.16.87,"	1","	1","	1","	1","	1","	1","	1"
2020033013.38.21.87,"	1","	1","	1","	1","	1","	1","	1"
2020033013.38.26.87,"	1","	1","	1","	1","	1","	1","	1"
2020033013.38.31.87,"	1","	1","	1","	1","	1","	1","	1"
2020033013.38.36.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.38.41.87,"	1","	1","	1","	1","	1","	1","	1"
2020033013.38.46.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.38.51.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.38.56.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.39.01.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.39.06.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.39.11.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.39.16.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.39.21.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.39.26.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.39.31.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.39.36.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.39.41.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.39.46.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.39.51.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.39.56.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.40.01.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.40.06.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.40.11.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.40.16.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.40.21.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.40.26.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.40.31.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.40.36.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.40.41.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.40.46.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.40.51.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.40.56.88,"	1","	1","	1","	1","	1","	1","	1"
2020033013.41.01.89,"	1","	1","	1","	1","	1","	1","	1"
2020033013.41.06.89,"	1","	1","	1","	1","	1","	1","	1"
2020033013.41.11.89,"	1","	1","	1","	1","	1","	1","	1"
2020033013.41.16.89,"	1","	1","	1","	1","	1","	1","	1"
2020033013.41.21.89,"	1","	1","	1","	1","	1","	1","	1"
2020033013.41.26.89,"	1","	1","	1","	1","	1","	1","	1"
2020033013.41.31.89,"	1","	1","	1","	1","	1","	1","	1"
2020033013.41.36.89,"	1","	1","	1","	1","	1","	1","	1"
2020033013.41.41.89,"	1","	1","	1","	1","	1","	1","	1"
2020033013.41.46.89,"	1","	1","	1","	1","	1","	1","	1"
2020033013.41.51.89,"	1","	1","	1","	1","	1","	1","	1"
2020033013.41.56.89,"	1","	1","	1","	1","	1","	1","	1"
2020033013.42.01.89,"	1","	1","	1","	1","	1","	1","	1"
2020033013.42.06.89,"	1","	1","	1","	1","	1","	1","	1"
2020033013.42.11.89,"	1","	1","	1","	1","	1","	1","	1"
2020033013.42.16.89,"	1","	1","	1","	1","	1","	1","	1"
2020033013.42.21.89,"	1","	1","	1","	1","	1","	1","	1"
2020033013.42.26.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.42.31.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.42.36.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.42.41.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.42.46.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.42.51.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.42.56.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.43.01.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.43.06.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.43.11.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.43.16.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.43.21.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.43.26.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.43.31.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.43.36.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.43.41.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.43.46.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.43.51.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.43.56.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.44.01.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.44.06.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.44.11.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.44.16.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.44.21.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.44.26.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.44.31.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.44.36.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.44.41.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.44.46.90,"	1","	1","	1","	1","	1","	1","	1"
2020033013.44.51.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.44.56.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.45.01.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.45.06.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.45.11.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.45.16.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.45.21.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.45.26.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.45.31.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.45.36.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.45.41.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.45.46.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.45.51.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.45.56.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.46.01.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.46.06.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.46.11.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.46.16.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.46.21.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.46.26.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.46.31.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.46.36.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.46.41.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.46.46.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.46.51.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.46.56.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.47.01.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.47.06.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.47.11.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.47.16.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.47.21.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.47.26.91,"	1","	1","	1","	1","	1","	1","	1"
2020033013.47.31.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.47.36.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.47.41.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.47.46.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.47.51.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.47.56.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.48.01.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.48.06.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.48.11.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.48.16.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.48.21.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.48.26.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.48.31.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.48.36.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.48.41.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.48.46.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.48.51.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.48.56.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.49.01.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.49.06.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.49.11.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.49.16.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.49.21.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.49.26.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.49.31.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.49.36.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.49.41.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.49.46.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.49.51.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.49.56.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.50.01.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.50.06.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.50.11.92,"	1","	1","	1","	1","	1","	1","	1"
2020033013.50.16.93,"	1","	1","	1","	1","	1","	1","	1"
2020033013.50.21.93,"	1","	1","	1","	1","	1","	1","	1"
2020033013.50.26.93,"	1","	1","	1","	1","	1","	1","	1"
2020033013.50.31.93,"	1","	1","	1","	1","	1","	1","	1"
2020033013.50.36.93,"	1","	1","	1","	1","	1","	1","	1"
